date,code,name,new_price,price_pct,net_amount,net_super_amount,net_large_amount,net_middle_amount,net_small_amount
2022-03-21,ts002667,鞍重股份,25.28,10.01,2547928.0,11985807.0,-9437879.0,-1574686.0,-973242.0
2022-03-21,ts300941,创识科技,38.96,2.12,2547354.0,4175027.0,-1627673.0,-8670501.0,6123148.0
2022-03-21,ts688301,奕瑞科技,385.0,-4.94,2547348.0,-2636456.0,5183804.0,-1853105.0,-694243.0
2022-03-21,ts300238,冠昊生物,14.96,1.84,2539641.0,0.0,2539641.0,-338452.0,-2201189.0
2022-03-21,ts002851,麦格米特,24.21,0.37,2537065.0,1054684.0,1482381.0,-1803855.0,-733211.0
2022-03-21,ts300937,药易购,39.26,4.86,2526989.0,63455.0,2463534.0,-8738998.0,6212007.0
2022-03-21,ts603268,松发股份,25.37,5.71,2509534.0,-132812.0,2642346.0,205149.0,-2714683.0
2022-03-21,ts601865,福莱特,50.33,0.06,2504123.0,6800175.0,-4296052.0,-10060725.0,7556602.0
2022-03-21,ts001219,青岛食品,26.36,5.23,2498290.0,14278.0,2484012.0,-3547573.0,1049282.0
2022-03-21,ts300898,熊猫乳品,23.54,2.57,2489840.0,-2335358.0,4825198.0,-75640.0,-2414201.0
2022-03-21,ts600516,方大炭素,8.88,1.37,2486794.0,3239400.0,-752606.0,50878.0,-2537673.0
2022-03-21,ts600503,华丽家族,3.09,1.98,2474443.0,5359184.0,-2884741.0,-940320.0,-1534122.0
2022-03-21,ts002560,通达股份,5.64,1.99,2461597.0,66840.0,2394757.0,-486177.0,-1975422.0
2022-03-21,ts000403,派林生物,23.4,0.0,2452284.0,868890.0,1583394.0,-2406041.0,-46242.0
2022-03-21,ts300421,力星股份,11.68,0.6,2446896.0,-2130753.0,4577649.0,2722671.0,-5169569.0
2022-03-21,ts002856,美芝股份,11.4,2.61,2444665.0,0.0,2444665.0,-1842076.0,-602588.0
2022-03-21,ts605277,新亚电子,27.31,3.02,2438232.0,477750.0,1960482.0,-62742.0,-2375490.0
2022-03-21,ts603300,华铁应急,11.95,3.37,2416883.0,4966017.0,-2549134.0,1504629.0,-3921512.0
2022-03-21,ts603501,韦尔股份,222.26,-0.9,2410817.0,-23727279.0,26138096.0,-53519312.0,51108496.0
2022-03-21,ts000750,国海证券,3.76,-1.57,2409575.0,-4186707.0,6596282.0,5684229.0,-8093805.0
2022-03-21,ts002048,宁波华翔,16.25,0.56,2399137.0,158412.0,2240725.0,6157020.0,-8556158.0
2022-03-21,ts002847,盐津铺子,61.12,1.6,2398937.0,462000.0,1936937.0,-1626295.0,-772642.0
2022-03-21,ts000605,渤海股份,6.56,5.3,2383729.0,2291123.0,92606.0,-3508811.0,1125081.0
2022-03-21,ts002391,长青股份,7.09,0.85,2370434.0,-988993.0,3359427.0,-968455.0,-1401979.0
2022-03-21,ts000761,本钢板材,3.79,0.8,2361044.0,2697271.0,-336227.0,-4114592.0,1753549.0
2022-03-21,ts301011,华立科技,41.98,2.69,2339172.0,0.0,2339172.0,-870298.0,-1468873.0
2022-03-21,ts603128,华贸物流,12.2,-0.73,2329245.0,0.0,2329245.0,-5592834.0,3263589.0
2022-03-21,ts600595,ST中孚,4.28,1.18,2329028.0,2828932.0,-499904.0,-2420196.0,91168.0
2022-03-21,ts001266,宏英智能,50.35,2.69,2313497.0,783688.0,1529809.0,517962.0,-2831459.0
2022-03-21,ts000735,罗 牛 山,6.29,2.28,2307900.0,904911.0,1402989.0,-468284.0,-1839616.0
2022-03-21,ts600714,金瑞矿业,15.47,1.38,2305227.0,-313396.0,2618623.0,-12361162.0,10055936.0
2022-03-21,ts002524,光正眼科,7.73,4.46,2304738.0,0.0,2304738.0,539239.0,-2843977.0
2022-03-21,ts000885,城发环境,9.75,-0.61,2288711.0,122300.0,2166411.0,1818009.0,-4106718.0
2022-03-21,ts688026,洁特生物,67.9,5.27,2286466.0,0.0,2286466.0,-302079.0,-1984387.0
2022-03-21,ts002161,远 望 谷,5.52,1.85,2282922.0,1160099.0,1122823.0,-3253580.0,970658.0
2022-03-21,ts301133,金钟股份,28.16,2.85,2281168.0,0.0,2281168.0,-2720916.0,439748.0
2022-03-21,ts688396,华润微,61.0,0.11,2272016.0,6578255.0,-4306239.0,7755174.0,-10027189.0
2022-03-21,ts002734,利民股份,11.02,4.26,2265486.0,170315.0,2095171.0,4860548.0,-7126035.0
2022-03-21,ts301051,信濠光电,90.13,2.21,2262049.0,4476500.0,-2214451.0,-2895656.0,633607.0
2022-03-21,ts002595,豪迈科技,20.02,-0.35,2258992.0,-378180.0,2637172.0,-1995024.0,-263968.0
2022-03-21,ts300379,东方通,22.18,0.36,2257882.0,-1221737.0,3479619.0,736711.0,-2994592.0
2022-03-21,ts600495,晋西车轴,3.79,4.99,2248968.0,-2986644.0,5235612.0,5506447.0,-7755415.0
2022-03-21,ts300174,元力股份,13.76,1.62,2241663.0,-1470633.0,3712296.0,-1961363.0,-280301.0
2022-03-21,ts002660,茂硕电源,7.97,2.31,2238065.0,532152.0,1705913.0,1312964.0,-3551029.0
2022-03-21,ts603859,能科科技,32.0,-0.65,2232692.0,819573.0,1413119.0,409705.0,-2642398.0
2022-03-21,ts002719,麦趣尔,8.95,2.87,2232620.0,0.0,2232620.0,-2409153.0,176533.0
2022-03-21,ts601000,唐山港,2.69,-1.47,2230561.0,1798396.0,432165.0,7173271.0,-9403833.0
2022-03-21,ts301052,果麦文化,32.67,7.08,2228460.0,311751.0,1916709.0,-5201795.0,2973335.0
2022-03-21,ts300332,天壕环境,9.63,-1.13,2227226.0,-2619370.0,4846596.0,760400.0,-2987626.0
2022-03-21,ts300516,久之洋,31.61,2.46,2206051.0,1157192.0,1048859.0,-972377.0,-1233674.0
2022-03-21,ts300222,科大智能,8.85,1.72,2194774.0,-3527903.0,5722677.0,-6765391.0,4570617.0
2022-03-21,ts002547,春兴精工,3.79,1.34,2184562.0,0.0,2184562.0,-1673306.0,-511256.0
2022-03-21,ts301093,华兰股份,44.8,2.28,2180064.0,349440.0,1830624.0,663551.0,-2843615.0
2022-03-21,ts300928,华安鑫创,53.62,0.62,2154217.0,0.0,2154217.0,1775559.0,-3929776.0
2022-03-21,ts300650,太龙股份,25.77,4.54,2145697.0,-162233.0,2307930.0,1396796.0,-3542494.0
2022-03-21,ts002853,皮阿诺,12.4,0.0,2143087.0,699036.0,1444051.0,-1230398.0,-912689.0
2022-03-21,ts603261,立航科技,41.54,10.01,2140473.0,1974313.0,166160.0,-984498.0,-1155975.0
2022-03-21,ts300197,节能铁汉,2.69,1.51,2138615.0,0.0,2138615.0,-2775962.0,637347.0
2022-03-21,ts300257,开山股份,13.74,-1.01,2136186.0,-52224.0,2188410.0,3245112.0,-5381299.0
2022-03-21,ts002703,浙江世宝,5.93,3.31,2136159.0,1189529.0,946630.0,2693437.0,-4829596.0
2022-03-21,ts603630,拉芳家化,16.45,3.72,2125261.0,-1185375.0,3310636.0,-1672272.0,-452990.0
2022-03-21,ts688366,昊海生科,94.26,1.98,2124343.0,1256920.0,867423.0,-288838.0,-1835504.0
2022-03-21,ts300384,三联虹普,18.68,-0.59,2116654.0,0.0,2116654.0,783138.0,-2899792.0
2022-03-21,ts300855,图南股份,52.03,5.47,2107398.0,-964430.0,3071828.0,20517166.0,-22624564.0
2022-03-21,ts605050,福然德,12.22,1.16,2101706.0,1664436.0,437270.0,-889769.0,-1211937.0
2022-03-21,ts603356,华菱精工,13.56,2.81,2100028.0,0.0,2100028.0,1000235.0,-3100264.0
2022-03-21,ts688009,中国通号,4.46,0.0,2090546.0,0.0,2090546.0,1943259.0,-4033804.0
2022-03-21,ts000603,盛达资源,12.45,0.89,2090500.0,168833.0,1921667.0,4387678.0,-6478178.0
2022-03-21,ts300842,帝科股份,54.27,0.78,2067998.0,-395789.0,2463787.0,-12776084.0,10708087.0
2022-03-21,ts688311,盟升电子,59.84,2.19,2066949.0,395351.0,1671598.0,869750.0,-2936700.0
2022-03-21,ts300665,飞鹿股份,9.54,2.14,2063838.0,1089826.0,974012.0,-3750355.0,1686517.0
2022-03-21,ts600896,*ST海医,3.15,5.0,2063184.0,427455.0,1635729.0,-1646458.0,-416727.0
2022-03-21,ts600390,五矿资本,5.05,-0.59,2059296.0,-1327859.0,3387155.0,6372624.0,-8431920.0
2022-03-21,ts300578,会畅通讯,23.3,5.14,2051921.0,2653340.0,-601419.0,1670307.0,-3722229.0
2022-03-21,ts300320,海达股份,16.03,-2.91,2038487.0,-19806588.0,21845075.0,18377611.0,-20416098.0
2022-03-21,ts605007,五洲特纸,18.16,0.33,2027812.0,0.0,2027812.0,-2430809.0,402997.0
2022-03-21,ts000545,金浦钛业,3.83,3.51,2025258.0,3394535.0,-1369277.0,-4969981.0,2944723.0
2022-03-21,ts300250,初灵信息,17.28,1.17,2015072.0,-2947693.0,4962765.0,-1092630.0,-922442.0
2022-03-21,ts688299,长阳科技,20.47,3.28,2011224.0,0.0,2011224.0,801432.0,-2812656.0
2022-03-21,ts000900,现代投资,4.08,-0.24,2008726.0,0.0,2008726.0,743202.0,-2751928.0
2022-03-21,ts600843,上工申贝,5.31,1.14,2000280.0,577801.0,1422479.0,-2970554.0,970274.0
2022-03-21,ts002799,环球印务,13.65,1.34,1997224.0,2852663.0,-855439.0,-3818751.0,1821528.0
2022-03-21,ts688198,佰仁医疗,159.32,0.64,1986165.0,33122.0,1953043.0,2393550.0,-4379716.0
2022-03-21,ts688500,慧辰股份,31.83,2.02,1984817.0,41163.0,1943654.0,-1622852.0,-361967.0
2022-03-21,ts600663,陆家嘴,10.64,-0.09,1967557.0,553878.0,1413679.0,-771476.0,-1196081.0
2022-03-21,ts002144,宏达高科,10.02,2.87,1967323.0,-1095911.0,3063234.0,-669202.0,-1298121.0
2022-03-21,ts600796,钱江生化,5.83,3.92,1966591.0,0.0,1966591.0,-153863.0,-1812728.0
2022-03-21,ts003037,三和管桩,10.96,4.68,1956825.0,-1266413.0,3223238.0,941640.0,-2898464.0
2022-03-21,ts002228,合兴包装,3.63,1.68,1954583.0,0.0,1954583.0,-2943256.0,988673.0
2022-03-21,ts002919,名臣健康,28.78,4.88,1937721.0,0.0,1937721.0,-2545194.0,607473.0
2022-03-21,ts600892,大晟文化,3.53,5.37,1935430.0,0.0,1935430.0,-1367414.0,-568015.0
2022-03-21,ts002879,长缆科技,16.5,0.61,1928167.0,0.0,1928167.0,2891605.0,-4819772.0
2022-03-21,ts600275,*ST昌鱼,2.09,5.03,1927932.0,1143857.0,784075.0,-810724.0,-1117208.0
2022-03-21,ts603195,公牛集团,134.0,0.22,1925688.0,2701948.0,-776260.0,-3969108.0,2043421.0
2022-03-21,ts300281,金明精机,5.7,2.33,1924649.0,0.0,1924649.0,-281530.0,-1643119.0
2022-03-21,ts600152,维科技术,6.7,2.76,1916003.0,1417091.0,498912.0,-1073123.0,-842881.0
2022-03-21,ts603063,禾望电气,40.62,3.1,1914451.0,-83312.0,1997763.0,-4256103.0,2341653.0
2022-03-21,ts688234,天岳先进-U,66.36,1.62,1912749.0,-851430.0,2764179.0,2479958.0,-4392707.0
2022-03-21,ts600729,重庆百货,26.05,0.42,1911267.0,232111.0,1679156.0,3740679.0,-5651947.0
2022-03-21,ts002175,*ST东网,2.35,4.91,1910550.0,2346474.0,-435924.0,-880780.0,-1029770.0
2022-03-21,ts603819,神力股份,12.44,2.89,1889945.0,0.0,1889945.0,-1693627.0,-196318.0
2022-03-21,ts000543,皖能电力,4.16,-0.24,1880421.0,-9743358.0,11623779.0,-4345105.0,2464684.0
2022-03-21,ts603590,康辰药业,29.16,2.32,1851735.0,0.0,1851735.0,643521.0,-2495255.0
2022-03-21,ts688418,震有科技,11.54,1.94,1845510.0,0.0,1845510.0,-404004.0,-1441506.0
2022-03-21,ts601098,中南传媒,9.65,-0.52,1839813.0,0.0,1839813.0,2942080.0,-4781893.0
2022-03-21,ts300203,聚光科技,26.0,-0.19,1827708.0,-3727089.0,5554797.0,7123498.0,-8951205.0
2022-03-21,ts000417,合肥百货,4.33,0.93,1825561.0,0.0,1825561.0,-1048002.0,-777559.0
2022-03-21,ts300886,华业香料,26.2,3.15,1823795.0,0.0,1823795.0,218165.0,-2041959.0
2022-03-21,ts600148,长春一东,14.9,1.5,1823330.0,0.0,1823330.0,-778934.0,-1044397.0
2022-03-21,ts300733,西菱动力,20.41,1.9,1812859.0,2189900.0,-377041.0,-1195727.0,-617132.0
2022-03-21,ts600626,申达股份,3.81,1.33,1810818.0,3493311.0,-1682493.0,-1849658.0,38839.0
2022-03-21,ts605128,上海沿浦,29.76,1.92,1809892.0,0.0,1809892.0,-4706.0,-1805186.0
2022-03-21,ts688621,阳光诺和,102.43,-2.03,1809414.0,-3633084.0,5442498.0,1943872.0,-3753285.0
2022-03-21,ts688056,莱伯泰科,42.83,9.26,1807707.0,48463.0,1759244.0,-898565.0,-909143.0
2022-03-21,ts002886,沃特股份,21.99,2.37,1802720.0,0.0,1802720.0,-2127391.0,324670.0
2022-03-21,ts300424,航新科技,13.2,0.61,1797830.0,0.0,1797830.0,-249732.0,-1548099.0
2022-03-21,ts300338,开元教育,6.05,0.83,1795948.0,-891527.0,2687475.0,-5230708.0,3434761.0
2022-03-21,ts002293,罗莱生活,12.97,-0.84,1792270.0,0.0,1792270.0,-452840.0,-1339431.0
2022-03-21,ts000607,华媒控股,5.8,7.41,1791736.0,6734801.0,-4943065.0,-2901229.0,1109494.0
2022-03-21,ts603610,麒盛科技,18.86,0.05,1777870.0,2157910.0,-380040.0,-2634684.0,856814.0
2022-03-21,ts600707,彩虹股份,5.66,0.35,1774539.0,125468.0,1649071.0,3274655.0,-5049194.0
2022-03-21,ts002955,鸿合科技,20.71,1.67,1773625.0,0.0,1773625.0,53209.0,-1826835.0
2022-03-21,ts600985,淮北矿业,14.14,1.65,1772234.0,12077232.0,-10304998.0,1951460.0,-3723694.0
2022-03-21,ts600582,天地科技,4.46,0.0,1767506.0,-8604253.0,10371759.0,11659463.0,-13426969.0
2022-03-21,ts300543,朗科智能,11.27,0.36,1759613.0,263250.0,1496363.0,-1907364.0,147751.0
2022-03-21,ts300489,光智科技,19.74,2.07,1753698.0,0.0,1753698.0,-258544.0,-1495154.0
2022-03-21,ts300862,蓝盾光电,30.06,1.93,1745157.0,0.0,1745157.0,367764.0,-2112921.0
2022-03-21,ts600225,*ST松江,2.84,0.0,1742963.0,1351325.0,391638.0,-2489489.0,746526.0
2022-03-21,ts688066,航天宏图,69.69,1.66,1742439.0,0.0,1742439.0,-3809695.0,2067255.0
2022-03-21,ts600444,国机通用,13.38,2.61,1726526.0,-1025479.0,2752005.0,-2397441.0,670916.0
2022-03-21,ts688356,键凯科技,219.4,-3.84,1725293.0,1692642.0,32651.0,-7321168.0,5595875.0
2022-03-21,ts002608,江苏国信,5.7,-0.35,1720691.0,0.0,1720691.0,-1338497.0,-382195.0
2022-03-21,ts605018,长华股份,18.05,7.31,1719223.0,-19844.0,1739067.0,-1818654.0,99430.0
2022-03-21,ts688258,卓易信息,29.5,1.34,1718343.0,0.0,1718343.0,191533.0,-1909876.0
2022-03-21,ts002342,巨力索具,3.99,2.84,1716790.0,34747.0,1682043.0,889681.0,-2606470.0
2022-03-21,ts600110,诺德股份,12.9,1.65,1715007.0,8102342.0,-6387335.0,7378519.0,-9093524.0
2022-03-21,ts605388,均瑶健康,20.35,1.8,1711778.0,3750470.0,-2038692.0,7672210.0,-9383988.0
2022-03-21,ts600287,江苏舜天,4.95,1.02,1711470.0,256410.0,1455060.0,-1399755.0,-311716.0
2022-03-21,ts605296,神农集团,36.51,1.73,1706667.0,0.0,1706667.0,3708256.0,-5414924.0
2022-03-21,ts600811,东方集团,3.33,3.1,1702894.0,-3568901.0,5271795.0,9283985.0,-10986880.0
2022-03-21,ts600793,宜宾纸业,12.31,-0.57,1695343.0,0.0,1695343.0,-2966997.0,1271654.0
2022-03-21,ts603117,万林物流,3.69,0.27,1691863.0,0.0,1691863.0,-1857672.0,165809.0
2022-03-21,ts601798,蓝科高新,7.12,0.85,1674675.0,0.0,1674675.0,-2295742.0,621067.0
2022-03-21,ts600232,金鹰股份,5.92,1.54,1672974.0,0.0,1672974.0,-6006182.0,4333206.0
2022-03-21,ts002188,*ST巴士,6.64,2.47,1667298.0,-175601.0,1842899.0,-1534355.0,-132943.0
2022-03-21,ts603429,集友股份,20.4,2.15,1665389.0,1680310.0,-14921.0,-2015587.0,350197.0
2022-03-21,ts000566,海南海药,5.05,2.23,1660421.0,3022330.0,-1361909.0,-1199279.0,-461142.0
2022-03-21,ts300154,瑞凌股份,6.8,3.03,1658788.0,-337173.0,1995961.0,-1217849.0,-440939.0
2022-03-21,ts600243,青海华鼎,4.29,2.63,1656086.0,487920.0,1168166.0,-3487320.0,1831235.0
2022-03-21,ts301070,开勒股份,36.38,1.31,1654966.0,7441317.0,-5786351.0,-6545660.0,4890693.0
2022-03-21,ts603856,东宏股份,15.13,2.86,1654149.0,1086217.0,567932.0,1208277.0,-2862427.0
2022-03-21,ts300331,苏大维格,20.42,-1.5,1637689.0,-1420776.0,3058465.0,-13504097.0,11866409.0
2022-03-21,ts300169,天晟新材,5.72,3.06,1633792.0,0.0,1633792.0,-5430254.0,3796461.0
2022-03-21,ts002251,步 步 高,5.9,0.68,1632321.0,822673.0,809648.0,-2159993.0,527672.0
2022-03-21,ts600493,凤竹纺织,5.8,1.05,1631640.0,0.0,1631640.0,550182.0,-2181821.0
2022-03-21,ts002058,*ST威尔,12.25,-1.92,1626009.0,1000641.0,625368.0,-1049857.0,-576152.0
2022-03-21,ts301130,西点药业,57.55,8.4,1622007.0,7936339.0,-6314332.0,9040.0,-1631046.0
2022-03-21,ts600038,中直股份,52.07,1.7,1620784.0,10331826.0,-8711042.0,7504234.0,-9125019.0
2022-03-21,ts600775,南京熊猫,8.68,0.46,1609174.0,-144420.0,1753594.0,2815840.0,-4425013.0
2022-03-21,ts002276,万马股份,7.16,0.7,1608420.0,730423.0,877997.0,7064983.0,-8673403.0
2022-03-21,ts300603,立昂技术,17.33,3.59,1598826.0,7415994.0,-5817168.0,-22562256.0,20963424.0
2022-03-21,ts002508,老板电器,28.56,-0.66,1593763.0,-6076942.0,7670705.0,-4736084.0,3142322.0
2022-03-21,ts688793,倍轻松,56.35,2.25,1593434.0,0.0,1593434.0,-2438220.0,844787.0
2022-03-21,ts605080,浙江自然,59.3,4.59,1582026.0,0.0,1582026.0,760706.0,-2342731.0
2022-03-21,ts688393,安必平,28.39,2.38,1578870.0,8499.0,1570371.0,-1013025.0,-565846.0
2022-03-21,ts600552,凯盛科技,10.81,0.09,1571902.0,262658.0,1309244.0,4592272.0,-6164173.0
2022-03-21,ts002616,长青集团,5.29,0.95,1564071.0,0.0,1564071.0,-80493.0,-1483578.0
2022-03-21,ts600562,国睿科技,16.08,0.56,1561023.0,-1494398.0,3055421.0,802241.0,-2363264.0
2022-03-21,ts600398,海澜之家,5.41,-0.92,1559874.0,714714.0,845160.0,3002918.0,-4562792.0
2022-03-21,ts601163,三角轮胎,12.41,0.57,1555954.0,-39520.0,1595474.0,-954630.0,-601324.0
2022-03-21,ts301193,家联科技,28.34,2.13,1555436.0,0.0,1555436.0,-1959422.0,403986.0
2022-03-21,ts605398,新炬网络,38.58,1.07,1552459.0,0.0,1552459.0,498368.0,-2050827.0
2022-03-21,ts300805,电声股份,9.42,-0.42,1551957.0,0.0,1551957.0,-569376.0,-982581.0
2022-03-21,ts300810,中科海讯,20.33,0.69,1546900.0,0.0,1546900.0,-613446.0,-933455.0
2022-03-21,ts688505,复旦张江,12.2,2.09,1545881.0,-46829.0,1592710.0,-2032491.0,486611.0
2022-03-21,ts605098,行动教育,50.2,-0.57,1541514.0,0.0,1541514.0,-803077.0,-738438.0
2022-03-21,ts300239,东宝生物,5.98,2.05,1541422.0,2179024.0,-637602.0,3531788.0,-5073211.0
2022-03-21,ts002085,万丰奥威,4.44,-0.22,1533045.0,348914.0,1184131.0,2619766.0,-4152812.0
2022-03-21,ts000151,中成股份,8.65,2.13,1531890.0,-2360113.0,3892003.0,-3777994.0,2246105.0
2022-03-21,ts603466,风语筑,21.79,1.3,1526124.0,-2172072.0,3698196.0,-5705284.0,4179159.0
2022-03-21,ts000788,北大医药,15.4,10.0,1522832.0,76536416.0,-75013584.0,-15789408.0,14266576.0
2022-03-21,ts002635,安洁科技,12.8,1.99,1517987.0,1285000.0,232987.0,-4514317.0,2996330.0
2022-03-21,ts003030,祖名股份,23.03,3.79,1516928.0,0.0,1516928.0,-1389120.0,-127808.0
2022-03-21,ts603213,镇洋发展,17.22,1.95,1514026.0,-933258.0,2447284.0,-754190.0,-759836.0
2022-03-21,ts600391,航发科技,21.8,1.49,1500286.0,916965.0,583321.0,-991659.0,-508628.0
2022-03-21,ts002863,今飞凯达,5.22,1.16,1499188.0,-1133150.0,2632338.0,1195484.0,-2694671.0
2022-03-21,ts300664,鹏鹞环保,6.27,1.13,1499167.0,1801074.0,-301907.0,-1438357.0,-60810.0
2022-03-21,ts000407,胜利股份,3.94,-0.51,1486416.0,-2690296.0,4176712.0,-9721181.0,8234765.0
2022-03-21,ts300929,华骐环保,28.94,7.19,1485735.0,-5472733.0,6958468.0,-2049061.0,563328.0
2022-03-21,ts300095,华伍股份,12.98,1.64,1484601.0,272596.0,1212005.0,6515403.0,-8000003.0
2022-03-21,ts603032,*ST德新,61.09,5.0,1484487.0,843042.0,641445.0,-812497.0,-671990.0
2022-03-21,ts000059,华锦股份,6.5,-0.61,1476315.0,-15659894.0,17136209.0,1768740.0,-3245055.0
2022-03-21,ts300561,汇金科技,12.53,1.87,1473325.0,1403715.0,69610.0,925989.0,-2399313.0
2022-03-21,ts603555,ST贵人,3.2,1.27,1468288.0,0.0,1468288.0,208080.0,-1676368.0
2022-03-21,ts601996,丰林集团,3.07,0.33,1466219.0,98240.0,1367979.0,-850930.0,-615289.0
2022-03-21,ts603579,荣泰健康,26.24,1.51,1461036.0,404889.0,1056147.0,-1675075.0,214039.0
2022-03-21,ts300140,中环装备,6.59,1.07,1458655.0,1311135.0,147520.0,265720.0,-1724376.0
2022-03-21,ts603277,银都股份,18.8,2.01,1457660.0,0.0,1457660.0,976630.0,-2434290.0
2022-03-21,ts300573,兴齐眼药,95.59,-0.27,1457148.0,1701862.0,-244714.0,1779929.0,-3237078.0
2022-03-21,ts603696,安记食品,8.39,2.07,1454571.0,0.0,1454571.0,130754.0,-1585326.0
2022-03-21,ts600731,湖南海利,6.95,1.46,1453361.0,0.0,1453361.0,-2375464.0,922104.0
2022-03-21,ts002527,新时达,7.0,2.94,1449569.0,-1918202.0,3367771.0,2043668.0,-3493238.0
2022-03-21,ts300591,万里马,6.7,7.2,1446745.0,-3485455.0,4932200.0,5721291.0,-7168035.0
2022-03-21,ts603797,联泰环保,6.28,0.48,1443870.0,-212892.0,1656762.0,-1424622.0,-19248.0
2022-03-21,ts301075,多瑞医药,37.6,2.68,1443065.0,0.0,1443065.0,1979062.0,-3422127.0
2022-03-21,ts603956,威派格,14.25,0.0,1438401.0,0.0,1438401.0,-3632977.0,2194576.0
2022-03-21,ts688670,金迪克,53.86,4.54,1424553.0,0.0,1424553.0,9968.0,-1434520.0
2022-03-21,ts603733,仙鹤股份,28.03,-0.07,1419516.0,644542.0,774974.0,430232.0,-1849748.0
2022-03-21,ts688676,金盘科技,22.4,4.77,1415095.0,138023.0,1277072.0,4965102.0,-6380198.0
2022-03-21,ts605060,联德股份,19.79,0.66,1412946.0,0.0,1412946.0,-371063.0,-1041883.0
2022-03-21,ts002653,海思科,16.05,0.5,1405485.0,0.0,1405485.0,-345125.0,-1060360.0
2022-03-21,ts000863,三湘印象,3.54,2.02,1405215.0,-2098036.0,3503251.0,-4141256.0,2736040.0
2022-03-21,ts300443,金雷股份,38.37,1.72,1395697.0,455121.0,940576.0,1478722.0,-2874419.0
2022-03-21,ts603927,中科软,26.39,0.96,1393179.0,308527.0,1084652.0,13762187.0,-15155366.0
2022-03-21,ts002063,远光软件,7.97,-0.25,1391677.0,-1058566.0,2450243.0,6193628.0,-7585305.0
2022-03-21,ts605186,健麾信息,33.59,3.67,1387597.0,1679833.0,-292236.0,-1876572.0,488974.0
2022-03-21,ts002772,众兴菌业,7.86,4.66,1383507.0,2299763.0,-916256.0,587051.0,-1970559.0
2022-03-21,ts002647,仁东控股,8.37,1.82,1372073.0,5892354.0,-4520281.0,350798.0,-1722871.0
2022-03-21,ts000953,河化股份,7.82,5.25,1363939.0,4248878.0,-2884939.0,-6211077.0,4847138.0
2022-03-21,ts603309,维力医疗,14.8,0.75,1361826.0,64635.0,1297191.0,-390871.0,-970956.0
2022-03-21,ts002196,方正电机,10.89,0.18,1357571.0,-7381945.0,8739516.0,4871803.0,-6229374.0
2022-03-21,ts600435,北方导航,9.11,2.13,1349780.0,237976.0,1111804.0,1038532.0,-2388311.0
2022-03-21,ts601860,紫金银行,3.0,-0.66,1348624.0,-3078400.0,4427024.0,-2392994.0,1044369.0
2022-03-21,ts688230,芯导科技,126.66,3.29,1346489.0,74909.0,1271580.0,1529763.0,-2876252.0
2022-03-21,ts605339,南侨食品,25.22,2.52,1345041.0,0.0,1345041.0,1205603.0,-2550645.0
2022-03-21,ts000156,华数传媒,8.05,0.25,1333871.0,2490098.0,-1156227.0,1029530.0,-2363401.0
2022-03-21,ts603755,日辰股份,36.0,0.64,1333679.0,-270000.0,1603679.0,-857158.0,-476520.0
2022-03-21,ts003010,若羽臣,18.3,2.41,1331748.0,3755064.0,-2423316.0,-1567066.0,235317.0
2022-03-21,ts002400,省广集团,5.05,1.0,1320499.0,12601406.0,-11280907.0,-12592161.0,11271661.0
2022-03-21,ts600685,中船防务,17.47,0.69,1319233.0,-1084029.0,2403262.0,-2104782.0,785549.0
2022-03-21,ts002347,泰尔股份,4.62,2.67,1318917.0,0.0,1318917.0,-64086.0,-1254831.0
2022-03-21,ts301001,凯淳股份,27.57,3.14,1308336.0,0.0,1308336.0,1274719.0,-2583055.0
2022-03-21,ts688622,禾信仪器,37.89,5.84,1307238.0,0.0,1307238.0,-1897199.0,589961.0
2022-03-21,ts600555,*ST海创,1.48,-0.67,1303193.0,0.0,1303193.0,-780910.0,-522283.0
2022-03-21,ts600280,中央商场,2.5,1.63,1297910.0,0.0,1297910.0,-1460535.0,162624.0
2022-03-21,ts688173,希荻微-U,28.25,7.82,1294144.0,1400634.0,-106490.0,1939239.0,-3233384.0
2022-03-21,ts002226,江南化工,6.09,1.0,1292860.0,-12158700.0,13451560.0,19670153.0,-20963013.0
2022-03-21,ts688368,晶丰明源,209.0,0.57,1282296.0,2435088.0,-1152792.0,662676.0,-1944973.0
2022-03-21,ts600242,ST中昌,2.39,4.82,1261681.0,-1075500.0,2337181.0,146173.0,-1407853.0
2022-03-21,ts600959,江苏有线,3.3,-0.3,1253125.0,-2879556.0,4132681.0,789194.0,-2042319.0
2022-03-21,ts603903,中持股份,10.93,1.58,1247552.0,0.0,1247552.0,-106207.0,-1141345.0
2022-03-21,ts688360,德马科技,24.66,2.2,1226015.0,366711.0,859304.0,329746.0,-1555762.0
2022-03-21,ts600538,国发股份,5.38,2.28,1223986.0,0.0,1223986.0,662102.0,-1886088.0
2022-03-21,ts603689,皖天然气,9.42,0.96,1217772.0,0.0,1217772.0,-1183558.0,-34213.0
2022-03-21,ts300069,金利华电,20.12,5.89,1215963.0,-785442.0,2001405.0,1208709.0,-2424672.0
2022-03-21,ts300783,三只松鼠,28.2,1.4,1211637.0,170297.0,1041340.0,2455205.0,-3666842.0
2022-03-21,ts000415,渤海租赁,2.31,-0.43,1205423.0,2606522.0,-1401099.0,2410260.0,-3615683.0
2022-03-21,ts688336,三生国健,17.41,1.16,1203980.0,0.0,1203980.0,-1231963.0,27982.0
